userId,genres
3109,Drama
3110,Drama
3111,Drama
3112,Drama
3113,Action|Fantasy|Horror|Mystery|Thriller
3114,Adventure|Animation|Children|Comedy|Fantasy
3115,Drama
3116,Drama
3117,Drama|Romance|War
3118,Drama
3120,Comedy
3121,Drama|Film-Noir
3122,Drama|Romance|Western
3125,Drama
3127,Comedy|Drama
3128,Drama
3129,Comedy|Drama
3130,Comedy|Crime|Drama
3133,Comedy|Western
3134,Drama|War
3135,Drama
3136,Documentary
3138,Drama
3140,Comedy
3141,Drama
3142,Documentary|Musical
3143,Drama|War
3144,Comedy|Romance
3145,Drama
3146,Comedy
3147,Crime|Drama
3148,Drama
3150,Drama|Thriller
3152,Drama
3153,Action|Adventure|Fantasy
3155,Drama|Romance
3156,Drama|Romance|Sci-Fi
3157,Children|Comedy|Fantasy
3158,Drama
3159,Animation|Children|Musical|IMAX
3160,Drama
3161,Drama|Romance
3163,Comedy|Drama|Musical
3165,Action|Drama
3166,Adventure
3167,Comedy|Drama
3168,Adventure|Drama
3169,Crime|Drama|Thriller
3171,Drama
3173,Drama
3174,Comedy|Drama
3175,Adventure|Comedy|Sci-Fi
3176,Drama|Mystery|Thriller
3177,Comedy
3178,Drama
3179,Drama
3180,Comedy|Drama
3181,Drama
3182,Documentary
3183,Drama
3185,Drama
3186,Drama
3188,Documentary
3189,Children|Drama
3190,Adventure|Sci-Fi|Thriller
3192,Drama
3194,Drama|Romance
3196,Drama|War
3197,Action|Crime|Romance|Thriller
3198,Crime|Drama
3199,Comedy|Drama|Musical|Romance
3200,Comedy|Drama
3201,Drama
3202,Drama|Horror
3203,Thriller
3204,Action|Mystery|Thriller
3205,Horror
3206,Romance
3207,Adventure
3208,Action|Comedy
3210,Comedy|Drama|Romance
3211,Drama
3213,Animation|Children
3214,Drama
3216,Fantasy|Horror|Thriller
3217,Drama
3218,Drama
3219,Mystery|Thriller
3221,Drama
3223,Drama
3224,Drama
3225,Comedy|Romance
3232,Comedy
3235,Comedy
3238,Thriller
3239,Comedy
3240,Comedy
3241,Comedy
3243,Comedy
3244,Comedy|Romance
3245,Drama
3246,Drama
3247,Comedy|Crime
3248,Comedy
3249,Drama|Thriller
3250,Drama
3251,Drama|Mystery
3252,Drama
3253,Comedy
3254,Comedy
3255,Comedy|Drama
3256,Action|Crime|Drama|Thriller
3257,Drama|Romance|Thriller
3258,Comedy|Fantasy
3259,Adventure|Drama|Romance
3260,Drama
3261,Comedy|Drama|Romance
3262,Crime|Drama|Mystery|Thriller
3263,Comedy|Drama
3264,Action|Comedy|Horror
3265,Action|Crime|Drama|Thriller
3266,Comedy|Crime|Drama|Thriller
3267,Action|Crime|Thriller|Western
3268,Action|Comedy
3269,Drama|Romance|Sci-Fi
3270,Comedy|Drama|Romance
3271,Drama
3272,Crime|Drama
3273,Comedy|Horror|Mystery|Thriller
3274,Drama|Thriller
3275,Action|Crime|Drama|Thriller
3276,Comedy
3281,Documentary
3282,Comedy
3284,Comedy|Mystery|Romance
3285,Adventure|Drama
3286,Comedy
3287,Animation|Children
3289,Drama
3292,Film-Noir
3294,Horror
3296,Drama
3298,Crime|Drama|Thriller
3299,Comedy|Drama
3300,Horror|Sci-Fi|Thriller
3301,Comedy|Crime
3302,Comedy
3303,Documentary
3304,Crime|Drama
3306,Comedy
3307,Comedy|Drama|Romance
3308,Comedy|Drama
3309,Comedy
3310,Comedy|Drama
3313,Comedy
3314,Action|Drama
3316,Action|Thriller
3317,Comedy|Drama
3318,Drama|Thriller
3320,Comedy|Drama|Romance
3324,Comedy
3325,Comedy|Drama
3326,Comedy|Sci-Fi
3327,Documentary
3328,Crime|Drama
3329,Drama|Romance
3330,Drama|Romance
3331,Drama
3334,Crime|Drama|Film-Noir|Thriller
3338,Documentary
3339,War
3340,Horror|Sci-Fi
3341,Comedy
3342,Drama|War
3343,Comedy|Drama|Romance
3344,Horror
3347,Adventure|Drama
3349,Comedy
3350,Drama
3351,Horror
3354,Sci-Fi
3355,Fantasy|Horror|Mystery|Thriller
3357,Drama|Romance
3358,Comedy|Drama|Fantasy|Romance
3359,Comedy|Drama
3360,Drama|Romance
3361,Comedy|Drama|Romance
3362,Crime|Drama
3363,Comedy|Drama
3364,Crime|Film-Noir
3365,Drama|Western
3368,Romance|Western
3370,Drama|Thriller
3371,Drama
3377,Drama|War
3379,Drama
3380,Film-Noir
3384,Action|Crime
3385,Comedy
3386,Drama|Mystery|Thriller
3387,Comedy|Mystery
3388,Children|Comedy
3390,Adventure|Crime|Drama|Romance
3391,Comedy
3392,Comedy
3393,Comedy|Fantasy|Romance
3394,Comedy|Romance
3395,Comedy
3396,Adventure|Children|Comedy|Musical
3397,Children|Comedy
3398,Children|Comedy|Musical
3399,Children|Comedy
3400,Adventure|Animation|Children|Fantasy
3401,Adventure|Sci-Fi
3402,Comedy|Drama|Romance
3404,Action|Drama
3405,Action|Drama
3406,Action|Adventure|Drama|War
3408,Drama
3409,Drama|Thriller
3412,Adventure|Children|Drama
3414,Drama|Romance|War
3415,Drama
3417,Adventure|Comedy
3418,Adventure|Crime|Drama
3420,Drama|Thriller
3421,Comedy
3422,Comedy|Romance
3423,Drama
3424,Drama
3425,Drama|Musical
3426,Drama|Romance
3427,Crime
3428,Drama
3429,Animation|Comedy
3430,Action|Crime|Drama
3431,Action|Drama
3432,Action|Drama
3434,Action|Drama
3435,Crime|Drama|Film-Noir
3436,Drama|Romance
3437,Drama
3438,Action|Children|Comedy|Fantasy|Sci-Fi
3439,Action|Children|Fantasy
3440,Action|Adventure|Children|Comedy|Fantasy
3441,Action|Drama|War
3442,Action|Crime|Drama
3444,Action
3445,Mystery|Thriller
3446,Comedy|Drama
3447,Drama
3448,Comedy|Drama|War
3449,Drama
3450,Comedy
3451,Drama
3452,Action|Crime|Romance|Thriller
3453,Drama|Romance
3454,Comedy|Romance
3456,Drama
3457,Drama|Thriller
3459,Drama|Horror
3460,Comedy
3461,Adventure|Drama|Thriller
3462,Comedy|Drama|Romance
3463,Comedy
3465,Drama
3466,Comedy|Fantasy
3467,Drama|Western
3468,Drama
3469,Drama
3470,Adventure|Drama
3471,Adventure|Drama|Sci-Fi
3474,Sci-Fi|Thriller
3475,Drama|Romance
3476,Horror|Mystery
3477,Comedy|Drama
3478,Drama
3479,Adventure|Fantasy|Romance
3480,Drama|Romance
3481,Comedy|Drama|Romance
3483,Animation|Children
3484,Thriller
3487,Western
3489,Adventure|Comedy|Fantasy
3490,Horror
3491,Comedy
3492,Adventure|Comedy|Romance
3494,Adventure|Drama|Western
3495,Comedy|Drama
3496,Drama
3497,Comedy
3498,Drama
3499,Drama|Horror|Thriller
3500,Comedy|Drama
3501,Comedy|Romance
3502,Drama
3503,Drama|Mystery|Sci-Fi
3504,Comedy|Drama
3505,Drama|Mystery|Thriller
3506,Comedy|Drama
3507,Comedy
3508,Action|Adventure|Drama|Thriller|Western
3509,Drama
3510,Drama|Thriller
3511,Comedy
3512,Drama|Romance
3513,Drama|Thriller
3515,Comedy|Romance
3516,Comedy|Fantasy|Romance
3518,Drama|Thriller
3519,Action|Drama|War
3520,Comedy
3521,Comedy|Drama
3522,Drama
3524,Comedy|Romance
3525,Comedy
3526,Comedy|Drama
3527,Action|Sci-Fi|Thriller
3528,Drama|Romance
3529,Crime|Thriller
3531,Comedy|Drama|Romance
3534,Drama
3535,Crime|Horror|Mystery|Thriller
3536,Comedy|Drama|Romance
3537,Comedy|Drama
3538,Comedy
3539,Documentary
3540,Drama|Mystery|Romance
3543,Comedy|Drama
3544,Comedy
3545,Drama|Musical
3546,Drama|Horror|Thriller
3547,Comedy|Drama
3548,Comedy|Drama
3549,Comedy|Musical|Romance
3550,Horror
3551,Crime|Drama|Thriller
3552,Comedy
3553,Drama|Thriller
3554,Drama|Romance
3555,Action|Thriller|War
3556,Drama|Romance
3557,Mystery|Thriller
3559,Comedy|Drama|Romance
3560,Crime|Drama|Romance
3563,Action|Horror
3564,Children|Comedy
3565,Comedy|Drama
3566,Comedy|Drama
3567,Comedy|Drama|Romance
3568,Comedy|Romance
3569,Comedy|Drama
3571,Comedy|Drama
3572,Horror|Sci-Fi
3573,Horror|Sci-Fi
3574,Horror|Sci-Fi
3575,Drama
3576,Action|Horror|Sci-Fi
3577,Drama|Romance
3578,Action|Adventure|Drama
3579,Drama
3580,Drama
3581,Comedy
3584,Action|Drama|Romance|Thriller
3587,Horror
3588,Crime|Drama
3590,Comedy|Drama
3591,Comedy|Drama
3593,Action|Sci-Fi
3594,Drama|Musical
3596,Comedy
3598,Crime|Drama|Romance|Thriller
3599,Comedy|Musical
3600,Comedy|Musical
3602,Comedy|Musical|Romance
3604,Musical
3605,Crime|Drama|Musical
3606,Comedy|Musical|Romance
3608,Adventure|Comedy
3609,Documentary
3611,Animation|Children|Comedy
3612,Adventure|Children|Fantasy|Musical|Romance
3613,Comedy
3614,Comedy|Romance
3615,Adventure|Animation|Children
3616,Comedy|Romance
3617,Comedy
3618,Comedy|Crime
3619,Comedy
3620,Comedy|Drama
3621,Drama|Horror
3622,Comedy
3623,Action|Adventure|Thriller
3624,Action|Adventure|Comedy|Western
3626,Comedy
3627,Horror|Thriller
3628,Action|Drama|Romance|War
3629,Adventure|Comedy|Romance
3632,Comedy|Crime
3633,Action|Adventure|Romance|Thriller
3634,Thriller
3635,Action|Adventure|Thriller
3637,Drama
3638,Action|Adventure|Sci-Fi|Thriller
3639,Action|Adventure|Thriller
3640,Comedy|Drama
3643,Action|Drama|War
3646,Comedy
3649,Drama
3653,Documentary
3654,Action|Adventure|Drama|War
3655,Drama
3656,Crime|Film-Noir|Mystery|Thriller
3657,Drama
3658,Horror|Sci-Fi
3659,Sci-Fi|Thriller
3660,Horror|Sci-Fi|Thriller
3661,Horror|Sci-Fi|Thriller
3662,Horror|Sci-Fi|Thriller
3663,Horror|Sci-Fi|Thriller
3664,Horror|Sci-Fi|Thriller
3665,Horror|Sci-Fi|Thriller
3668,Drama|Romance
3669,Comedy
3671,Comedy|Western
3672,Adventure|Children
3673,Adventure|Children
3674,Adventure|Children|Comedy|Drama
3675,Comedy|Musical|Romance
3676,Drama|Horror
3677,Documentary
3678,Drama
3679,Documentary|Musical
3680,Documentary
3681,Action|Drama|Thriller|Western
3682,Action|Crime|Drama|Thriller
3683,Crime|Drama|Film-Noir
3684,Drama|Romance
3685,Comedy|Drama|Romance
3686,Horror|Sci-Fi|Thriller
3687,Adventure|Animation|Fantasy|Sci-Fi
3688,Comedy
3689,Comedy
3690,Comedy
3691,Comedy
3692,Comedy|Horror
3693,Comedy|Horror
3694,Comedy|Horror
3695,Comedy|Horror
3696,Comedy|Horror|Sci-Fi|Thriller
3697,Action|Sci-Fi|Thriller
3698,Action|Sci-Fi
3699,Adventure|Drama|Romance|Sci-Fi
3700,Drama|Sci-Fi
3701,Crime|Drama|Sci-Fi|Thriller
3702,Action|Adventure|Sci-Fi
3703,Action|Adventure|Sci-Fi|Thriller
3704,Action|Adventure|Sci-Fi
3705,Action|Comedy|Romance
3706,Film-Noir|Horror|Mystery|Thriller
3707,Drama|Romance
3708,Horror|Thriller
3709,Horror
3710,Action|Comedy|Crime|Thriller
3712,Comedy
3713,Drama
3714,Drama
3715,Comedy|Crime
3716,Action|Comedy|Crime|Drama
3717,Action|Crime
3718,Documentary
3719,Comedy|Romance
3720,Drama
3721,Comedy|Crime|Mystery
3723,Drama
3724,Drama|War
3725,Animation|Musical
3726,Action|Thriller
3727,Horror|Western
3728,Crime|Drama|Film-Noir|Thriller
3729,Action|Crime|Drama|Thriller
3730,Drama|Mystery
3731,Drama|Thriller
3732,Horror
3733,Drama
3734,Drama
3735,Crime|Drama
3736,Drama
3737,Drama|Western
3738,Drama
3739,Comedy|Romance
3740,Action|Adventure|Comedy|Fantasy
3741,Crime|Drama|Thriller
3742,Drama|War
3743,Comedy|Romance
3744,Action|Crime|Thriller
3745,Action|Adventure|Animation|Children|Sci-Fi
3746,Drama
3747,Drama
3751,Animation|Children|Comedy
3752,Adventure|Comedy
3753,Action|Drama|War
3754,Adventure|Animation|Children|Comedy|Fantasy
3755,Drama|Thriller
3757,Horror
3758,Drama|Sci-Fi|Thriller
3759,Animation|Children|Musical
3760,Comedy
3761,Action|Crime|Drama|Thriller
3763,Action|Crime|Thriller
3764,Action|Crime|Thriller
3765,Crime|Drama|Romance
3766,Action|War
3768,Action|War
3769,Action
3770,Horror|Sci-Fi|Thriller
3771,Action|Adventure|Fantasy
3773,Comedy
3774,Comedy|Drama|Romance
3775,Animation|Children|Musical
3777,Comedy|Horror
3780,Sci-Fi
3783,Crime|Drama
3784,Comedy|Fantasy
3785,Comedy|Horror
3786,Comedy
3787,Comedy
3788,Drama|Mystery
3789,Drama
3790,Drama
3791,Drama
3792,Drama|Romance|Western
3793,Action|Adventure|Sci-Fi
3794,Comedy|Drama
3795,Drama
3798,Drama|Horror|Mystery
3799,Animation|Children
3800,Crime|Drama|Romance|Thriller
3801,Drama|Mystery
3802,Action|Sci-Fi
3804,Comedy
3805,Action|Adventure|Drama
3806,Western
3807,Adventure|Fantasy
3809,Comedy
3810,Drama|Thriller
3811,Drama|War
3812,Comedy
3813,Drama
3814,Comedy
3816,Drama
3819,Comedy
3820,Children
3821,Comedy
3822,Drama|Romance
3823,Drama
3824,Drama|Romance
3825,Comedy|Drama|Romance
3826,Horror|Sci-Fi|Thriller
3827,Action|Adventure|Comedy|Sci-Fi
3829,Comedy|Romance
3831,Comedy
3832,Horror
3833,Horror|Sci-Fi
3834,Adventure|Drama|Romance
3835,Thriller
3836,Action|Comedy|War
3837,Action|Fantasy|Horror|Sci-Fi|Thriller
3838,Horror
3839,Horror
3840,Horror
3841,Action|Comedy
3843,Horror
3844,Drama
3845,Drama
3846,Comedy
3847,Horror
3848,Drama|Thriller
3849,Horror|Mystery|Thriller
3851,Comedy
3852,Comedy
3854,Drama|Romance|War
3855,Drama|Romance
3857,Thriller
3858,Comedy
3859,Documentary
3860,Comedy|Crime|Drama
3861,Comedy
3863,Drama|Horror|Thriller
3864,Action|Adventure|Sci-Fi
3865,Comedy|Documentary
3868,Action|Comedy|Crime|Romance
3869,Comedy
3870,Drama
3871,Drama|Western
3872,Drama
3873,Comedy|Western
3875,Horror
3877,Action|Adventure|Fantasy
3879,Action|Thriller
3880,Documentary
3882,Comedy
3883,Comedy|Drama
3885,Comedy|Drama|Romance
3886,Drama
3889,Action|Adventure|Fantasy
3890,Documentary
3891,Crime|Drama
3892,Horror
3893,Comedy|Crime|Drama|Romance|Thriller
3895,Crime|Thriller
3896,Crime|Thriller
3897,Drama
3900,Comedy|Drama
3901,Comedy|Drama
3902,Drama
3903,Drama
3905,Comedy
3906,Crime|Thriller
3908,Horror
3909,Comedy|Romance
3910,Drama|Musical
3911,Comedy
3913,Documentary
3914,Drama
3915,Drama
3916,Drama
3917,Horror
3918,Horror
3919,Horror
3920,Drama|Fantasy|Mystery|Romance
3921,Comedy
3922,Comedy
3923,Horror|Sci-Fi
3924,Comedy
3925,Comedy|Drama
3926,Adventure|Sci-Fi
3927,Adventure|Sci-Fi
3928,Comedy|Horror
3929,Comedy
3930,Adventure|Horror|Sci-Fi
3932,Horror|Sci-Fi
3933,Horror|Sci-Fi
3934,Sci-Fi
3936,Horror|Musical|Thriller
3937,Sci-Fi|Thriller
3938,Horror
3939,Horror
3940,Horror
3941,Horror
3942,Horror
3943,Comedy
3945,Adventure|Animation|Children
3946,Action|Drama|Thriller
3947,Action|Crime|Drama|Thriller
3948,Comedy
3949,Drama
3950,Drama
3951,Drama
3952,Drama|Thriller
3953,Comedy|Romance
3955,Comedy
3956,Drama|Horror|Thriller
3957,Action|Drama
3959,Action|Adventure|Sci-Fi
3960,Drama|Thriller
3961,Horror
3962,Comedy|Horror
3963,Musical
3964,Animation|Children
3965,Drama|Film-Noir
3966,Crime|Film-Noir
3967,Drama
3968,Comedy
3969,Drama
3970,Horror
3971,Comedy|Mystery
3972,Action|Comedy
3973,Crime|Horror|Mystery|Thriller
3975,Comedy|Drama
3976,Comedy|Drama
3977,Action|Comedy
3978,Drama|Romance
3979,Comedy
3980,Drama
3981,Action|Sci-Fi|Thriller
3983,Drama|Romance
3984,Action|Adventure|Thriller
3985,Drama|War
3986,Action|Sci-Fi|Thriller
3987,Drama|Romance
3988,Children|Comedy|Fantasy
3989,Documentary
3990,Animation|Children|Comedy
3991,Children|Comedy
3992,Drama|Romance|War
3993,Drama|Romance
3994,Drama|Sci-Fi
3996,Action|Drama|Romance
3997,Action|Adventure|Comedy|Fantasy
3998,Drama
3999,Action|Adventure
4000,Adventure|Drama
4001,Action
4002,Comedy
4003,Comedy
4005,Action|Adventure|Thriller
4006,Adventure|Animation|Children|Sci-Fi
4007,Drama
4008,Drama|War
4009,Drama
4010,Comedy
4011,Comedy|Crime|Thriller
4012,Comedy|Drama
4014,Drama|Romance
4015,Comedy|Sci-Fi
4016,Adventure|Animation|Children|Comedy|Fantasy
4017,Drama
4018,Comedy|Romance
4019,Drama
4020,Thriller
4021,Drama
4022,Drama
4023,Comedy|Drama|Romance
4024,Romance
4025,Comedy|Crime
4026,Action|Comedy|Crime|Thriller
4027,Adventure|Comedy|Crime
4029,Comedy|Drama
4030,Horror
4031,Drama|Romance|Western
4033,Drama|Thriller|War
4034,Crime|Drama|Thriller
4035,Romance|Western
4036,Drama|Horror
4037,Crime|Film-Noir|Mystery|Thriller
4039,Children|Musical
4040,Comedy
4041,Drama|Romance
4042,Action|Drama|War|Western
4043,Crime|Drama
4045,Western
4046,Drama
4047,Drama|War
4048,Drama
4051,Horror|Sci-Fi
4052,Crime|Drama|Thriller
4053,Action|Comedy
4054,Drama|Romance
4055,Drama
4056,Crime|Drama|Mystery|Thriller
4060,Drama
4061,Drama|Romance
4062,Comedy|Drama|Romance
4063,Comedy|Drama|Romance
4066,Action|Comedy
4067,Drama|Romance
4068,Comedy
4069,Comedy|Romance
4073,Drama|Romance
4076,Comedy|Romance
4077,Drama|Thriller
4079,Comedy|Sci-Fi
4080,Comedy
4081,Comedy
4082,Comedy|Drama|Romance
4084,Action|Comedy|Crime|Thriller
4085,Action|Comedy|Crime|Drama
4086,Action|Crime|Mystery|Romance|Thriller
4088,Drama|Romance|Thriller
4089,Comedy
4090,Animation|Children
4091,Comedy|Romance
4092,Romance|Sci-Fi
4095,Drama
4098,Drama
4101,Drama
4102,Comedy|Documentary
4103,Action|Adventure|Drama|War
4104,Comedy
4105,Fantasy|Horror|Thriller
4106,Action|Crime|Drama|Thriller|Western
4108,Drama
4109,Drama|Thriller
4111,Drama|War
4114,Drama
4115,Comedy
4116,Comedy
4117,Drama
4121,Action|Adventure|Comedy|Sci-Fi
4122,Drama
4123,Comedy
4124,Horror|Thriller
4126,Drama
4128,Comedy|Horror|Thriller
4130,Comedy|Fantasy
4131,Comedy|Romance|Sci-Fi
4132,Comedy|Romance
4133,Action|Adventure|Fantasy|Sci-Fi
4135,Adventure|Comedy|Horror
4136,Drama
4139,Crime|Drama
4140,Drama|Romance
4141,Comedy|Romance
4142,Action|Adventure|Drama|Thriller
4143,Horror|Mystery
4144,Drama|Romance
4146,Drama|Mystery|Romance
4148,Horror|Thriller
4149,Comedy|Romance
4151,Comedy|Drama|Romance
4153,Comedy|Fantasy|Romance
4155,Drama|Romance
4156,Comedy
4158,Animation|Comedy|Fantasy
4159,Action|Thriller
4161,Action|Comedy
4162,Comedy
4166,Action|Drama
4167,Thriller
4168,Comedy|Romance
4169,Comedy
4171,Documentary
4173,Comedy|Romance
4174,Drama
4175,Comedy|Drama
4177,Crime|Mystery|Thriller
4178,Drama
4179,Drama
4180,Action|Drama
4181,Comedy
4183,Comedy|Drama
4184,Comedy|Drama|Romance
4185,Documentary
4186,Comedy|Drama|Romance
4187,Drama
4188,Children|Musical
4189,Drama
4190,Drama
4191,Comedy|Drama|Romance
4194,Drama|Romance|War
4195,Horror|Mystery
4197,Comedy
4198,Sci-Fi
4200,Action
4201,Comedy
4203,Action|Crime|Drama
4205,Comedy|Drama|Romance
4207,Action|Adventure|War
4208,Documentary
4210,Action|Crime|Drama|Horror|Thriller
4211,Drama
4212,Crime|Mystery
4213,Horror|Sci-Fi|Thriller
4214,Comedy
4215,Comedy
4216,Drama
4217,Documentary
4218,Crime|Drama
4219,Comedy
4220,Comedy
4221,Comedy
4222,Horror
4223,Drama|War
4224,Action|Thriller
4225,Comedy
4226,Mystery|Thriller
4228,Comedy|Crime|Romance
4229,Comedy|Romance
4231,Comedy|Romance
4232,Action|Adventure|Children|Comedy
4233,Comedy
4234,Drama|Thriller
4235,Drama|Thriller
4236,Documentary
4237,Documentary
4238,Action|Crime|Mystery|Thriller
4239,Crime|Drama
4241,Animation|Children
4246,Comedy|Drama|Romance
4247,Adventure|Comedy|Mystery|Romance
4248,Comedy
4251,Drama|Thriller
4252,Drama
4254,Comedy|Drama
4255,Comedy
4262,Action|Crime|Drama
4263,Drama
4265,Action|Thriller
4266,Horror
4267,Comedy
4268,Comedy
4270,Action|Adventure|Comedy|Thriller
4271,Drama
4273,Drama
4274,Drama|Romance
4275,Action|Adventure|Fantasy|Sci-Fi
4276,Comedy
4277,Adventure|Sci-Fi
4278,Documentary
4279,Crime
4280,Comedy|Drama|Romance
4281,Comedy
4282,Drama|Fantasy
4284,Comedy
4290,Comedy|Drama|Musical
4291,Comedy|Crime
4292,Drama
4293,Comedy
4294,Children|Fantasy|Musical
4296,Drama|Romance
4297,Drama
4298,Crime|Film-Noir|Thriller
4299,Action|Comedy|Romance
4300,Drama
4302,Drama
4304,Documentary
4305,Romance|Thriller
4306,Adventure|Animation|Children|Comedy|Fantasy|Romance
4308,Drama|Musical|Romance
4310,Action|Drama|Romance|War
4312,Adventure|Drama
4316,Drama
4317,Comedy|Romance
4318,Comedy|Drama
4319,Western
4321,Comedy|Western
4322,Drama
4324,Drama|Western
4326,Crime|Drama|Thriller
4327,Adventure|Western
4329,Western
4332,Crime|Drama|Thriller
4333,Comedy|Crime
4334,Drama
4337,Drama|Romance|War
4338,Drama|War
4339,Action|Adventure|Drama|War
4340,Comedy
4342,Drama|Romance
4343,Comedy|Sci-Fi
4344,Action|Crime|Drama
4345,Drama
4347,Comedy|Drama
4349,Comedy|War
4350,Comedy|Documentary
4351,Action|Crime|Thriller
4352,Comedy|Drama
4353,Action|War
4354,Crime|Thriller
4355,Action|Drama
4356,Comedy|Musical|Romance
4357,Comedy|Drama|Romance
4359,Comedy
4360,Musical
4361,Comedy|Romance
4366,Adventure|Animation|Children|Fantasy
4367,Action|Adventure
4368,Comedy
4369,Action|Crime|Thriller
4370,Adventure|Drama|Sci-Fi
4371,Crime|Drama
4372,Drama|Romance
4375,Comedy|Drama
4378,Crime|Drama
4380,Drama|Romance
4381,Comedy
4383,Crime|Drama|Mystery|Thriller
4384,Drama
4386,Children|Comedy
4387,Action
4388,Comedy
4389,Drama
4390,Crime|Drama|Thriller
4391,Drama
4392,Comedy|Drama|Fantasy|Romance
4394,Comedy|Musical
4396,Action|Comedy
4397,Action|Comedy
4399,Comedy|Drama
4401,Action|Comedy|Romance
4402,Comedy
4403,Horror
4404,Drama|Fantasy|Horror
4405,Drama
4406,Crime|Drama|Western
4407,Drama|Thriller|War
4409,Comedy|Drama|Mystery|Thriller
4410,Comedy|Crime|Drama
4411,Western
4414,Sci-Fi|Thriller
4415,Comedy
4417,Horror
4420,Drama
4422,Drama
4424,Drama
4426,Film-Noir
4427,Drama
4428,Comedy|Drama|Romance|Western
4432,Drama|Film-Noir
4433,Drama
4437,Horror
4438,Action|Drama|Romance|Thriller
4440,Action|Thriller
4441,Action
4442,Action|Comedy|Drama
4443,Action|Sci-Fi|Thriller
4444,Action|Crime
4445,Adventure|Documentary|IMAX
4446,Adventure|Animation|Fantasy|Sci-Fi
4447,Comedy|Romance
4448,Action|Drama
4450,Crime|Drama|Thriller
4451,Comedy|Drama|Romance
4452,Comedy
4453,Documentary|IMAX
4454,Animation|Drama|Sci-Fi|IMAX
4458,Documentary|IMAX
4459,Documentary|IMAX
4462,Comedy|Fantasy
4464,Comedy|Drama|Romance
4465,Drama
4466,Action|Crime|Drama
4467,Adventure|Comedy|Fantasy
4469,Crime|Mystery
4470,Drama
4471,Comedy|Romance
4473,Drama|War
4474,Comedy|Drama|Musical
4475,Drama|War
4477,Adventure|Children|Comedy
4478,Comedy|Drama
4479,Drama|Musical
4480,Horror|Sci-Fi
4482,Drama
4483,Comedy
4486,Drama
4487,Drama|Romance
4488,Action|Crime|Drama
4489,Comedy|Romance
4490,Comedy
4491,Thriller
4492,Comedy|Sci-Fi
4493,Comedy|Horror|Sci-Fi
4495,Comedy|Romance
4496,Film-Noir|Mystery|Thriller
4498,Action|Crime|Thriller
4499,Comedy
4500,Comedy|Drama
4501,Comedy|Horror
4502,Children|Comedy
4503,Romance
4506,Crime|Mystery|Thriller
4508,Drama
4509,Comedy
4511,Comedy
4515,Documentary
4516,Comedy
4518,Comedy|Horror
4519,Adventure|Animation|Children|Fantasy
4520,Comedy
4521,Drama
4522,Mystery|Romance|Thriller
4523,Comedy|Drama|Fantasy
4524,Comedy
4526,Comedy|Romance|Sci-Fi
4527,Comedy|Romance
4528,Action|Thriller|War
4529,Comedy|Drama
4531,Action
4532,Comedy|Horror
4533,Comedy|Horror|Sci-Fi
4534,Adventure|Drama|Western
4535,Drama|Romance|Western
4537,Drama
4538,Comedy|Drama
4539,Musical|Romance
4541,Horror
4543,Action|Adventure
4544,Comedy|Sci-Fi
4545,Comedy|Sci-Fi
4546,Drama|Thriller
4550,Comedy
4552,Action|Horror|Sci-Fi|Thriller
4553,Action|Sci-Fi|Thriller
4555,Comedy|Drama|Romance
4557,Drama
4558,Comedy
4559,Comedy
4560,Horror|Sci-Fi
4561,Comedy|Horror
4562,Comedy|Mystery
4563,Comedy
4564,Drama|Fantasy|Romance
4565,Action|Adventure
4566,Action|Adventure
4567,Action|Adventure
4568,Action
4569,Action
4570,Comedy|Drama
4571,Adventure|Comedy|Sci-Fi
4572,Action|Crime|Drama
4573,Comedy|Drama
4577,Drama|War
4578,Comedy|Romance
4584,Comedy|Drama|Romance
4585,Comedy
4587,Comedy|Musical|Sci-Fi
4589,Drama|Musical|Mystery
4590,Drama
4591,Adventure|Comedy|Fantasy
4592,Comedy
4593,Comedy
4600,Comedy|Drama
4602,Comedy|Crime|Romance
4603,Comedy|Romance
4605,Comedy|Fantasy
4606,Drama
4608,Crime|Drama
4610,Comedy|Crime|Mystery|Thriller
4612,Drama
4614,Action
4615,Drama
4616,Drama
4617,Comedy
4618,Horror|Sci-Fi|Thriller
4619,Comedy
4621,Comedy|Romance
4622,Comedy
4623,Comedy
4624,Animation|Comedy|Musical
4625,Drama|Sci-Fi|Thriller
4626,Drama|Romance|Sci-Fi
4627,Comedy
4628,Comedy|Drama
4629,Action|Crime|Thriller
4630,Action
4632,Action|Thriller
4634,Adventure|Comedy
4636,Action
4638,Action|Adventure|Sci-Fi|Thriller
4639,Comedy|Romance
4640,Action|Crime|Thriller
4641,Comedy|Drama
4642,Comedy|Drama|Musical
4643,Action|Adventure|Drama|Sci-Fi
4644,Comedy|Drama|Romance
4645,Crime|Horror|Thriller
4649,Comedy
4652,Comedy|Horror|Sci-Fi
4654,Action|Drama
4655,Drama
4658,Drama|Horror|Mystery|Thriller
4659,Drama
4660,Comedy
4661,Crime|Drama|Thriller
4662,Comedy|Crime
4663,Comedy
4664,Comedy|Romance
4666,Comedy
4667,Drama
4670,Horror|Thriller
4673,Action|Comedy|Crime|Thriller
4674,Drama
4675,Action|Comedy
4676,Comedy
4677,Comedy|Crime
4678,Comedy
4679,Comedy
4680,Comedy|Fantasy|Horror
4681,Comedy|Drama
4682,Action|Horror
4684,Comedy
4686,Adventure|Comedy
4687,Comedy
4688,Adventure|Drama
